Source,CH1,CH2
-0.79111999273,-0.48000,0.12800
-0.79107999802,-0.48000,0.12800
-0.79104000330,-0.48000,0.12800
-0.79100000858,-0.48000,0.12000
-0.79095995426,-0.48000,0.12800
-0.79091995955,-0.48000,0.13600
-0.79087996483,-0.40000,0.12800
-0.79083997011,-0.48000,0.12800
-0.79079997540,-0.48000,0.12800
-0.79075998068,-0.48000,0.12800
-0.79071998596,-0.40000,0.13600
-0.79067999125,-0.48000,0.13600
-0.79063999653,-0.40000,0.12800
-0.79060000181,-0.40000,0.12800
-0.79056000710,-0.48000,0.12800
-0.79051995277,-0.48000,0.12800
-0.79047995806,-0.40000,0.12800
-0.79043996334,-0.40000,0.12800
-0.79039996862,-0.40000,0.12800
-0.79035997391,-0.40000,0.13600
-0.79031997919,-0.40000,0.13600
-0.79027998447,-0.32000,0.13600
-0.79023998976,-0.48000,0.12800
-0.79019999504,-0.32000,0.13600
-0.79016000032,-0.32000,0.13600
-0.79012000561,-0.32000,0.16000
-0.79007995129,-0.40000,0.13600
-0.79003995657,-0.40000,0.13600
-0.78999996185,-0.32000,0.13600
-0.78995996714,-0.32000,0.13600
-0.78991997242,-0.32000,0.13600
-0.78987997770,-0.40000,0.12800
-0.78983998299,-0.40000,0.13600
-0.78979998827,-0.32000,0.14400
-0.78975999355,-0.32000,0.13600
-0.78971999884,-0.32000,0.13600
-0.78968000412,-0.32000,0.12800
-0.78964000940,-0.32000,0.13600
-0.78959995508,-0.24000,0.13600
-0.78955996037,-0.32000,0.13600
-0.78951996565,-0.32000,0.14400
-0.78947997093,-0.32000,0.13600
-0.78943997622,-0.32000,0.13600
-0.78939998150,-0.32000,0.13600
-0.78935998678,-0.32000,0.13600
-0.78931999207,-0.32000,0.13600
-0.78927999735,-0.32000,0.13600
-0.78924000263,-0.32000,0.13600
-0.78920000792,-0.32000,0.13600
-0.78915995359,-0.32000,0.13600
-0.78911995888,-0.32000,0.10400
-0.78907996416,-0.32000,0.13600
-0.78903996944,-0.32000,0.13600
-0.78899997473,-0.40000,0.14400
-0.78895998001,-0.32000,0.13600
-0.78891998529,-0.24000,0.13600
-0.78887999058,-0.32000,0.13600
-0.78883999586,-0.24000,0.13600
-0.78880000114,-0.24000,0.09600
-0.78876000643,-0.32000,0.13600
-0.78871995211,-0.24000,0.14400
-0.78867995739,-0.24000,0.13600
-0.78863996267,-0.16000,0.14400
-0.78859996796,-0.32000,0.14400
-0.78855997324,-0.24000,0.19200
-0.78851997852,-0.24000,0.13600
-0.78847998381,-0.16000,0.14400
-0.78843998909,-0.16000,0.15200
-0.78839999437,-0.24000,0.14400
-0.78835999966,-0.24000,0.13600
-0.78832000494,-0.16000,0.15200
-0.78827995062,-0.24000,0.14400
-0.78823995590,-0.16000,0.15200
-0.78819996119,-0.24000,0.14400
-0.78815996647,-0.16000,0.14400
-0.78811997175,-0.24000,0.15200
-0.78807997704,-0.16000,0.15200
-0.78803998232,-0.16000,0.16000
-0.78799998760,-0.24000,0.15200
-0.78795999289,-0.24000,0.15200
-0.78791999817,-0.16000,0.15200
-0.78788000345,-0.16000,0.14400
-0.78784000874,-0.16000,0.11200
-0.78779995441,-0.08000,0.14400
-0.78775995970,-0.24000,0.14400
-0.78771996498,-0.24000,0.15200
-0.78767997026,-0.16000,0.12800
-0.78763997555,-0.16000,0.15200
-0.78759998083,-0.16000,0.15200
-0.78755998611,-0.16000,0.15200
-0.78751999140,-0.16000,0.11200
-0.78747999668,-0.08000,0.14400
-0.78744000196,-0.16000,0.14400
-0.78740000725,-0.16000,0.15200
-0.78735995293,-0.16000,0.15200
-0.78731995821,-0.16000,0.15200
-0.78727996349,-0.16000,0.14400
-0.78723996878,-0.16000,0.16000
-0.78719997406,-0.08000,0.15200
-0.78715997934,-0.16000,0.16000
-0.78711998463,-0.16000,0.15200
-0.78707998991,-0.16000,0.16000
-0.78703999519,-0.08000,0.16000
-0.78700000048,-0.16000,0.16000
-0.78696000576,-0.08000,0.16000
-0.78691995144,-0.08000,0.15200
-0.78687995672,-0.16000,0.16000
-0.78683996201,-0.16000,0.15200
-0.78679996729,-0.08000,0.16000
-0.78675997257,-0.08000,0.16000
-0.78671997786,-0.16000,0.16000
-0.78667998314,-0.16000,0.16000
-0.78663998842,-0.08000,0.16000
-0.78659999371,-0.08000,0.16000
-0.78655999899,-0.08000,0.15200
-0.78652000427,-0.08000,0.15200
-0.78648000956,-0.08000,0.16000
-0.78643995523,-0.08000,0.16000
-0.78639996052,-0.08000,0.16000
-0.78635996580,0.00,0.16000
-0.78631997108,-0.08000,0.16000
-0.78627997637,-0.08000,0.16000
-0.78623998165,0.00,0.13600
-0.78619998693,-0.08000,0.16000
-0.78615999222,-0.08000,0.16000
-0.78611999750,-0.08000,0.16000
-0.78608000278,-0.08000,0.16000
-0.78604000807,0.00,0.16000
-0.78599995375,-0.08000,0.15200
-0.78595995903,0.00,0.16000
-0.78591996431,0.00,0.16000
-0.78587996960,0.00,0.16000
-0.78583997488,0.00,0.16000
-0.78579998016,0.00,0.16000
-0.78575998545,0.00,0.16000
-0.78571999073,0.00,0.15200
-0.78567999601,0.00,0.16000
-0.78564000130,0.00,0.16000
-0.78560000658,0.00,0.15200
-0.78555995226,0.00,0.16800
-0.78551995754,0.00,0.16000
-0.78547996283,0.00,0.16000
-0.78543996811,0.00,0.16000
-0.78539997339,0.00,0.16000
-0.78535997868,0.00,0.16000
-0.78531998396,0.00,0.16000
-0.78527998924,0.00,0.16000
-0.78523999453,0.00,0.16000
-0.78519999981,0.00,0.13600
-0.78516000509,0.08000,0.16000
-0.78511995077,0.00,0.16000
-0.78507995605,0.08000,0.16000
-0.78503996134,0.00,0.16800
-0.78499996662,0.00,0.16000
-0.78495997190,0.08000,0.16000
-0.78491997719,0.08000,0.16000
-0.78487998247,0.08000,0.16000
-0.78483998775,0.08000,0.16800
-0.78479999304,0.08000,0.16800
-0.78475999832,0.08000,0.16800
-0.78472000360,0.00,0.16000
-0.78468000889,0.00,0.17600
-0.78463995457,0.08000,0.16800
-0.78459995985,0.08000,0.16800
-0.78455996513,0.08000,0.16800
-0.78451997042,0.08000,0.16800
-0.78447997570,0.08000,0.16800
-0.78443998098,0.16000,0.16800
-0.78439998627,0.08000,0.16800
-0.78435999155,0.08000,0.16800
-0.78431999683,0.16000,0.16800
-0.78428000212,0.16000,0.16000
-0.78424000740,0.08000,0.16800
-0.78419995308,0.16000,0.16800
-0.78415995836,0.16000,0.12000
-0.78411996365,0.08000,0.16800
-0.78407996893,0.08000,0.16800
-0.78403997421,0.16000,0.16800
-0.78399997950,0.08000,0.18400
-0.78395998478,0.16000,0.18400
-0.78391999006,0.16000,0.16800
-0.78387999535,0.16000,0.16800
-0.78384000063,0.16000,0.16800
-0.78380000591,0.16000,0.16800
-0.78375995159,0.16000,0.16800
-0.78371995687,0.16000,0.16800
-0.78367996216,0.16000,0.15200
-0.78363996744,0.16000,0.16800
-0.78359997272,0.16000,0.16800
-0.78355997801,0.16000,0.16800
-0.78351998329,0.16000,0.18400
-0.78347998857,0.16000,0.17600
-0.78343999386,0.16000,0.17600
-0.78339999914,0.16000,0.16800
-0.78336000443,0.24000,0.17600
-0.78332000971,0.16000,0.17600
-0.78327995539,0.16000,0.17600
-0.78323996067,0.16000,0.17600
-0.78319996595,0.16000,0.16800
-0.78315997124,0.24000,0.16800
-0.78311997652,0.16000,0.16800
-0.78307998180,0.24000,0.16800
-0.78303998709,0.24000,0.17600
-0.78299999237,0.24000,0.18400
-0.78295999765,0.24000,0.16800
-0.78292000294,0.24000,0.18400
-0.78288000822,0.24000,0.18400
-0.78283995390,0.24000,0.17600
-0.78279995918,0.24000,0.17600
-0.78275996447,0.24000,0.16800
-0.78271996975,0.24000,0.16800
-0.78267997503,0.24000,0.17600
-0.78263998032,0.24000,0.18400
-0.78259998560,0.24000,0.17600
-0.78255999088,0.24000,0.18400
-0.78251999617,0.32000,0.18400
-0.78248000145,0.24000,0.16800
-0.78244000673,0.24000,0.17600
-0.78239995241,0.32000,0.17600
-0.78235995770,0.24000,0.16800
-0.78231996298,0.24000,0.18400
-0.78227996826,0.24000,0.18400
-0.78223997355,0.32000,0.16800
-0.78219997883,0.24000,0.17600
-0.78215998411,0.24000,0.17600
-0.78211998940,0.32000,0.18400
-0.78207999468,0.32000,0.18400
-0.78203999996,0.32000,0.18400
-0.78200000525,0.32000,0.18400
-0.78195995092,0.32000,0.19200
-0.78191995621,0.32000,0.18400
-0.78187996149,0.32000,0.18400
-0.78183996677,0.24000,0.18400
-0.78179997206,0.32000,0.19200
-0.78175997734,0.32000,0.18400
-0.78171998262,0.32000,0.18400
-0.78167998791,0.32000,0.18400
-0.78163999319,0.32000,0.18400
-0.78159999847,0.32000,0.18400
-0.78156000376,0.32000,0.18400
-0.78152000904,0.32000,0.18400
-0.78147995472,0.32000,0.19200
-0.78143996000,0.32000,0.17600
-0.78139996529,0.32000,0.18400
-0.78135997057,0.32000,0.18400
-0.78131997585,0.32000,0.19200
-0.78127998114,0.32000,0.19200
-0.78123998642,0.40000,0.20800
-0.78119999170,0.40000,0.19200
-0.78115999699,0.32000,0.19200
-0.78112000227,0.32000,0.18400
-0.78108000755,0.48000,0.13600
-0.78103995323,0.40000,0.19200
-0.78099995852,0.40000,0.19200
-0.78095996380,0.40000,0.18400
-0.78091996908,0.40000,0.19200
-0.78087997437,0.40000,0.18400
-0.78083997965,0.40000,0.19200
-0.78079998493,0.48000,0.18400
-0.78075999022,0.48000,0.18400
-0.78071999550,0.48000,0.19200
-0.78068000078,0.48000,0.19200
-0.78064000607,0.40000,0.19200
-0.78059995174,0.48000,0.20800
-0.78055995703,0.48000,0.19200
-0.78051996231,0.48000,0.19200
-0.78047996759,0.48000,0.19200
-0.78043997288,0.48000,0.19200
-0.78039997816,0.40000,0.19200
-0.78035998344,0.48000,0.20800
-0.78031998873,0.48000,0.19200
-0.78027999401,0.48000,0.20800
-0.78023999929,0.48000,0.19200
-0.78020000458,0.48000,0.19200
-0.78016000986,0.48000,0.19200
-0.78011995554,0.48000,0.19200
-0.78007996082,0.48000,0.19200
-0.78003996611,0.48000,0.19200
-0.77999997139,0.48000,0.13600
-0.77995997667,0.48000,0.19200
-0.77991998196,0.48000,0.19200
-0.77987998724,0.48000,0.19200
-0.77983999252,0.48000,0.20800
-0.77979999781,0.56000,0.19200
-0.77976000309,0.64000,0.19200
-0.77972000837,0.56000,0.20800
-0.77967995405,0.48000,0.19200
-0.77963995934,0.48000,0.19200
-0.77959996462,0.48000,0.20800
-0.77955996990,0.48000,0.20800
-0.77951997519,0.64000,0.19200
-0.77947998047,0.56000,0.20800
-0.77943998575,0.56000,0.19200
-0.77939999104,0.56000,0.19200
-0.77935999632,0.56000,0.19200
-0.77932000160,0.56000,0.19200
-0.77928000689,0.64000,0.23200
-0.77923995256,0.64000,0.20800
-0.77919995785,0.56000,0.20800
-0.77915996313,0.64000,0.16000
-0.77911996841,0.56000,0.20800
-0.77907997370,0.64000,0.19200
-0.77903997898,0.64000,0.19200
-0.77899998426,0.56000,0.19200
-0.77895998955,0.64000,0.22400
-0.77891999483,0.64000,0.20800
-0.77888000011,0.64000,0.20800
-0.77884000540,0.64000,0.23200
-0.77879995108,0.64000,0.20800
-0.77875995636,0.64000,0.20800
-0.77871996164,0.64000,0.20800
-0.77867996693,0.64000,0.19200
-0.77863997221,0.64000,0.20800
-0.77859997749,0.64000,0.20800
-0.77855998278,0.64000,0.20800
-0.77851998806,0.64000,0.20800
-0.77847999334,0.72000,0.19200
-0.77843999863,0.64000,0.19200
-0.77840000391,0.64000,0.20800
-0.77836000919,0.64000,0.20800
-0.77831995487,0.64000,0.20800
-0.77827996016,0.64000,0.19200
-0.77823996544,0.64000,0.19200
-0.77819997072,0.64000,0.20800
-0.77815997601,0.64000,0.20800
-0.77811998129,0.64000,0.19200
-0.77807998657,0.80000,0.20800
-0.77803999186,0.64000,0.20800
-0.77799999714,0.72000,0.20800
-0.77796000242,0.64000,0.20800
-0.77792000771,0.64000,0.20800
-0.77787995338,0.64000,0.20800
-0.77783995867,0.64000,0.20800
-0.77779996395,0.72000,0.20800
-0.77775996923,0.72000,0.20800
-0.77771997452,0.72000,0.20800
-0.77767997980,0.64000,0.20800
-0.77763998508,0.64000,0.20800
-0.77759999037,0.72000,0.20800
-0.77755999565,0.80000,0.20800
-0.77752000093,0.72000,0.20800
-0.77748000622,0.72000,0.20800
-0.77743995190,0.72000,0.20800
-0.77739995718,0.80000,0.20800
-0.77735996246,0.72000,0.21600
-0.77731996775,0.72000,0.20800
-0.77727997303,0.80000,0.19200
-0.77723997831,0.80000,0.20800
-0.77719998360,0.72000,0.16000
-0.77715998888,0.80000,0.20800
-0.77711999416,0.80000,0.20800
-0.77707999945,0.80000,0.23200
-0.77704000473,0.80000,0.20800
-0.77700001001,0.80000,0.20800
-0.77695995569,0.80000,0.20800
-0.77691996098,0.80000,0.21600
-0.77687996626,0.80000,0.21600
-0.77683997154,0.80000,0.22400
-0.77679997683,0.80000,0.20800
-0.77675998211,0.80000,0.21600
-0.77671998739,0.80000,0.20800
-0.77667999268,0.80000,0.20800
-0.77663999796,0.80000,0.20800
-0.77660000324,0.80000,0.20800
-0.77656000853,0.80000,0.20800
-0.77651995420,0.80000,0.22400
-0.77647995949,0.80000,0.20800
-0.77643996477,0.80000,0.20800
-0.77639997005,0.80000,0.18400
-0.77635997534,0.80000,0.20800
-0.77631998062,0.80000,0.21600
-0.77627998590,0.80000,0.21600
-0.77623999119,0.88000,0.21600
-0.77619999647,0.88000,0.22400
-0.77616000175,0.88000,0.21600
-0.77612000704,0.80000,0.21600
-0.77607995272,0.80000,0.21600
-0.77603995800,0.80000,0.20800
-0.77599996328,0.80000,0.20800
-0.77595996857,0.88000,0.22400
-0.77591997385,0.96000,0.19200
-0.77587997913,0.88000,0.21600
-0.77583998442,0.88000,0.21600
-0.77579998970,0.88000,0.21600
-0.77575999498,0.88000,0.20800
-0.77572000027,0.88000,0.21600
-0.77568000555,0.96000,0.20800
-0.77563995123,0.96000,0.21600
-0.77559995651,0.96000,0.20800
-0.77555996180,0.88000,0.22400
-0.77551996708,0.88000,0.22400
-0.77547997236,0.96000,0.23200
-0.77543997765,0.88000,0.22400
-0.77539998293,0.96000,0.25600
-0.77535998821,0.96000,0.21600
-0.77531999350,0.96000,0.22400
-0.77527999878,0.96000,0.26400
-0.77524000406,0.88000,0.22400
-0.77520000935,0.96000,0.22400
-0.77515995502,0.96000,0.23200
-0.77511996031,0.96000,0.22400
-0.77507996559,0.88000,0.21600
-0.77503997087,0.96000,0.22400
-0.77499997616,0.96000,0.21600
-0.77495998144,0.96000,0.18400
-0.77491998672,0.96000,0.22400
-0.77487999201,0.96000,0.22400
-0.77483999729,0.96000,0.23200
-0.77480000257,0.96000,0.23200
-0.77476000786,0.96000,0.22400
-0.77471995354,0.96000,0.22400
-0.77467995882,0.96000,0.19200
-0.77463996410,0.96000,0.22400
-0.77459996939,0.96000,0.21600
-0.77455997467,0.96000,0.22400
-0.77451997995,0.96000,0.22400
-0.77447998524,0.96000,0.24000
-0.77443999052,1.04000,0.22400
-0.77439999580,1.04000,0.22400
-0.77436000109,0.96000,0.23200
-0.77432000637,0.96000,0.22400
-0.77427995205,0.96000,0.22400
-0.77423995733,1.04000,0.22400
-0.77419996262,1.04000,0.22400
-0.77415996790,1.04000,0.22400
-0.77411997318,1.04000,0.23200
-0.77407997847,1.04000,0.27200
-0.77403998375,1.04000,0.22400
-0.77399998903,1.12000,0.27200
-0.77395999432,1.12000,0.23200
-0.77391999960,1.04000,0.23200
-0.77388000488,1.12000,0.23200
-0.77384001017,1.12000,0.23200
-0.77379995584,1.12000,0.23200
-0.77375996113,1.04000,0.22400
-0.77371996641,1.04000,0.25600
-0.77367997169,1.04000,0.23200
-0.77363997698,1.12000,0.23200
-0.77359998226,1.12000,0.23200
-0.77355998755,1.12000,0.22400
-0.77351999283,1.12000,0.23200
-0.77347999811,1.12000,0.23200
-0.77344000340,1.12000,0.22400
-0.77340000868,1.12000,0.22400
-0.77335995436,1.12000,0.25600
-0.77331995964,1.12000,0.22400
-0.77327996492,1.12000,0.22400
-0.77323997021,1.12000,0.23200
-0.77319997549,1.12000,0.21600
-0.77315998077,1.12000,0.23200
-0.77311998606,1.12000,0.23200
-0.77307999134,1.12000,0.23200
-0.77303999662,1.12000,0.21600
-0.77300000191,1.12000,0.23200
-0.77296000719,1.12000,0.23200
-0.77291995287,1.12000,0.23200
-0.77287995815,1.12000,0.23200
-0.77283996344,1.12000,0.23200
-0.77279996872,1.12000,0.23200
-0.77275997400,1.12000,0.23200
-0.77271997929,1.20000,0.22400
-0.77267998457,1.20000,0.23200
-0.77263998985,1.12000,0.21600
-0.77259999514,1.20000,0.23200
-0.77256000042,1.20000,0.23200
-0.77252000570,1.20000,0.24000
-0.77247995138,1.12000,0.23200
-0.77243995667,1.20000,0.23200
-0.77239996195,1.20000,0.23200
-0.77235996723,1.20000,0.24000
-0.77231997252,1.20000,0.23200
-0.77227997780,1.20000,0.23200
-0.77223998308,1.12000,0.23200
-0.77219998837,1.20000,0.24000
-0.77215999365,1.28000,0.23200
-0.77211999893,1.20000,0.23200
-0.77208000422,1.20000,0.23200
-0.77204000950,1.28000,0.27200
-0.77199995518,1.20000,0.23200
-0.77195996046,1.28000,0.24000
-0.77191996574,1.28000,0.23200
-0.77187997103,1.28000,0.22400
-0.77183997631,1.28000,0.23200
-0.77179998159,1.28000,0.23200
-0.77175998688,1.20000,0.22400
-0.77171999216,1.28000,0.23200
-0.77167999744,1.20000,0.23200
-0.77164000273,1.28000,0.23200
-0.77160000801,1.28000,0.23200
-0.77155995369,1.28000,0.23200
-0.77151995897,1.28000,0.23200
-0.77147996426,1.28000,0.23200
-0.77143996954,1.28000,0.23200
-0.77139997482,1.28000,0.23200
-0.77135998011,1.28000,0.23200
-0.77131998539,1.28000,0.24000
-0.77127999067,1.28000,0.23200
-0.77123999596,1.28000,0.24000
-0.77120000124,1.28000,0.23200
-0.77116000652,1.28000,0.23200
-0.77111995220,1.28000,0.23200
-0.77107995749,1.28000,0.24000
-0.77103996277,1.28000,0.24000
-0.77099996805,1.28000,0.23200
-0.77095997334,1.36000,0.23200
-0.77091997862,1.36000,0.23200
-0.77087998390,1.28000,0.23200
-0.77083998919,1.36000,0.23200
-0.77079999447,1.36000,0.23200
-0.77075999975,1.36000,0.24000
-0.77072000504,1.36000,0.23200
-0.77068001032,1.28000,0.23200
-0.77063995600,1.36000,0.23200
-0.77059996128,1.28000,0.23200
-0.77055996656,1.36000,0.24000
-0.77051997185,1.36000,0.23200
-0.77047997713,1.36000,0.24000
-0.77043998241,1.36000,0.23200
-0.77039998770,1.36000,0.24000
-0.77035999298,1.36000,0.23200
-0.77031999826,1.44000,0.24000
-0.77028000355,1.36000,0.24000
-0.77024000883,1.44000,0.24000
-0.77019995451,1.36000,0.23200
-0.77015995979,1.44000,0.24000
-0.77011996508,1.36000,0.24000
-0.77007997036,1.44000,0.23200
-0.77003997564,1.44000,0.28000
-0.76999998093,1.36000,0.23200
-0.76995998621,1.36000,0.24000
-0.76991999149,1.36000,0.23200
-0.76987999678,1.44000,0.23200
-0.76984000206,1.44000,0.24000
-0.76980000734,1.44000,0.23200
-0.76975995302,1.36000,0.24000
-0.76971995831,1.36000,0.24000
