0,0.0038019
0.0039063,0.013088
0.0078125,-0.01573
0.011719,0.0064516
0.015625,0.002707
0.019531,-0.008714
0.023438,-0.0024697
0.027344,0.0030702
0.03125,0.025995
0.035156,0.020317
0.039063,-0.0087669
0.042969,0.022285
0.046875,0.0059986
0.050781,0.00045687
0.054688,0.0059706
0.058594,-0.00054054
0.0625,9.6669e-06
0.066406,0.011399
0.070313,0.010813
0.074219,0.010858
0.078125,0.0055661
0.082031,-0.0077596
0.085938,0.0057884
0.089844,0.012169
0.09375,0.0040298
0.097656,0.007847
0.10156,0.005665
0.10547,-0.0015939
0.10938,0.0026714
0.11328,-0.0049375
0.11719,0.0069244
0.12109,-0.0074862
0.125,-0.006981
0.12891,-0.0052202
0.13281,-0.020408
0.13672,0.010479
0.14063,0.0025086
0.14453,-0.0052057
0.14844,0.0097795
0.15234,-0.012021
0.15625,-0.00063576
0.16016,-0.0016252
0.16406,0.0023062
0.16797,0.0022057
0.17188,-0.0061725
0.17578,-0.00027734
0.17969,-0.0011764
0.18359,0.0045352
0.1875,0.007949
0.19141,0.0081511
0.19531,-0.0057777
0.19922,0.00082797
0.20313,-0.0083941
0.20703,-0.0077644
0.21094,3.5064e-05
0.21484,0.010976
0.21875,-0.0051785
0.22266,0.0030449
0.22656,-0.0010451
0.23047,0.0085124
0.23438,-0.0071198
0.23828,0.00069633
0.24219,0.0042059
0.24609,0.007905
0.25,0.010895
0.25391,0.00048917
0.25781,-0.010716
0.26172,-0.0054765
0.26563,-0.0079062
0.26953,0.015792
0.27344,-0.0060014
0.27734,0.0023608
0.28125,-0.0059818
0.28516,-0.0002696
0.28906,-0.013877
0.29297,-0.020018
0.29688,-0.021321
0.30078,-0.0084328
0.30469,-0.013282
0.30859,-0.013231
0.3125,-0.001481
0.31641,-0.0091356
0.32031,-0.0095829
0.32422,0.00032595
0.32813,-0.01662
0.33203,-0.0060948
0.33594,-0.0052067
0.33984,-0.012893
0.34375,-0.0096687
0.34766,-0.019455
0.35156,-0.019374
0.35547,-0.010615
0.35938,-0.006403
0.36328,0.0065897
0.36719,-0.016576
0.37109,-0.010641
0.375,-0.012561
0.37891,-0.02556
0.38281,-0.01484
0.38672,-0.024254
0.39063,-0.0054977
0.39453,-0.017697
0.39844,-0.01081
0.40234,-0.01556
0.40625,-0.0097795
0.41016,-0.016321
0.41406,-0.0086241
0.41797,-0.0067074
0.42188,0.0004622
0.42578,-0.012656
0.42969,-0.026076
0.43359,-0.01668
0.4375,-0.0011115
0.44141,-0.018359
0.44531,-0.0041407
0.44922,-0.010202
0.45313,-0.00098565
0.45703,-0.024985
0.46094,-0.012433
0.46484,-0.019485
0.46875,0.0096776
0.47266,-0.0050256
0.47656,-0.0010914
0.48047,-0.018272
0.48438,-0.013989
0.48828,-0.012434
0.49219,-0.0025598
0.49609,-0.012159
0.5,-0.0052062
0.50391,-0.024778
0.50781,-0.012977
0.51172,-0.016537
0.51563,-0.022044
0.51953,-0.0073481
0.52344,-0.008835
0.52734,-0.010352
0.53125,-0.019717
0.53516,-0.0020243
0.53906,-0.0072961
0.54297,-0.011747
0.54688,-0.0094042
0.55078,-0.011398
0.55469,-0.021917
0.55859,-0.011553
0.5625,-0.015404
0.56641,-0.01646
0.57031,-0.017761
0.57422,-0.013451
0.57813,-0.023965
0.58203,-0.003121
0.58594,-0.0063857
0.58984,-0.010317
0.59375,-0.010538
0.59766,-0.016074
0.60156,-0.0033879
0.60547,-0.011695
0.60938,-0.015929
0.61328,-0.0013675
0.61719,-0.012465
0.62109,-0.014915
0.625,-0.012667
0.62891,-0.016443
0.63281,-0.018282
0.63672,0.0075241
0.64063,0.0013536
0.64453,-0.0081908
0.64844,-0.019228
0.65234,-0.016376
0.65625,-0.011376
0.66016,-0.0043889
0.66406,-0.019282
0.66797,-0.026264
0.67188,-0.020018
0.67578,-0.0074422
0.67969,-0.0070825
0.68359,-0.0066947
0.6875,-0.010813
0.69141,-0.0085501
0.69531,-0.013134
0.69922,-0.0035722
0.70313,-0.019208
0.70703,-0.0063128
0.71094,-0.015537
0.71484,-0.011967
0.71875,-0.0058013
0.72266,-0.0024997
0.72656,-0.017886
0.73047,-0.0011787
0.73438,-0.0054928
0.73828,-0.010666
0.74219,-0.011562
0.74609,-0.011698
0.75,-0.012277
0.75391,-0.009945
0.75781,-0.0097263
0.76172,-0.0042396
0.76563,0.00071122
0.76953,-0.0068009
0.77344,-0.011605
0.77734,-0.0057179
0.78125,-0.0088587
0.78516,-0.017458
0.78906,-0.0034984
0.79297,-0.0080808
0.79688,-0.0093309
0.80078,-0.006657
0.80469,-0.0084446
0.80859,-0.016943
0.8125,-0.011457
0.81641,-0.011421
0.82031,-0.014287
0.82422,0.0012037
0.82813,-0.017035
0.83203,-0.01436
0.83594,-0.015989
0.83984,-0.019191
0.84375,-0.012124
0.84766,-0.012562
0.85156,0.00031319
0.85547,-0.012202
0.85938,-0.017955
0.86328,0.00089255
0.86719,-0.0017093
0.87109,-0.011994
0.875,-0.020869
0.87891,-0.013146
0.88281,-0.010869
0.88672,-0.0076094
0.89063,-0.011269
0.89453,-0.0062225
0.89844,-0.0065798
0.90234,-0.018217
0.90625,-0.016105
0.91016,-0.014672
0.91406,-0.013066
0.91797,-0.011815
0.92188,-0.0095667
0.92578,-0.0312
0.92969,-0.01313
0.93359,-0.0011939
0.9375,-0.017549
0.94141,-0.0033824
0.94531,-0.0074579
0.94922,-0.01009
0.95313,-0.0085615
0.95703,-0.020895
0.96094,-0.010385
0.96484,0.0016446
0.96875,-0.008849
0.97266,-0.0090552
0.97656,-0.014346
0.98047,-0.0092369
0.98438,-0.0073356
0.98828,-0.0060198
0.99219,-0.011791
0.99609,-0.010959
1,0.0049295
1.0039,-0.025371
1.0078,0.0064176
1.0117,-0.0068495
1.0156,-0.002043
1.0195,-0.020798
1.0234,-0.013192
1.0273,-0.01105
1.0313,-0.0062012
1.0352,-0.021099
1.0391,-0.0060032
1.043,-0.0179
1.0469,-0.0087978
1.0508,-0.0045913
1.0547,-0.0068647
1.0586,-0.0015482
1.0625,-0.0021611
1.0664,-0.013968
1.0703,-0.0076271
1.0742,-0.016177
1.0781,-0.018885
1.082,-0.0030488
1.0859,-0.0096743
1.0898,-0.010192
1.0938,-0.0035093
1.0977,-0.005866
1.1016,-0.0076308
1.1055,-0.0011917
1.1094,-0.0032771
1.1133,-0.0079126
1.1172,-0.014248
1.1211,-0.013798
1.125,-0.00069088
1.1289,-0.020554
1.1328,-0.009439
1.1367,-0.023176
1.1406,-0.0022849
1.1445,-0.0034686
1.1484,-0.0095732
1.1523,-0.010078
1.1563,-0.027144
1.1602,-0.0054332
1.1641,-0.02501
1.168,-0.025841
1.1719,-0.0087732
1.1758,-0.015905
1.1797,-0.0061212
1.1836,-0.0040683
1.1875,-0.0026267
1.1914,-0.013451
1.1953,-0.0053103
1.1992,-0.007768
1.2031,-0.0027018
1.207,-0.0048823
